,year,name,coalition,party_code,votes,vote_share,parliament_code_digits,constituency,state,winner,total_votes,gender,results_added,fuzzy,spr_id,id_x,t,kid,a,ju,mj
863,2022,SUSAN GEORGE,,PBDS,335,0,209,JULAU,Sarawak,0,0,M,0,0,1001,1001.0,SUSAN ANAK GEORGE,20900,PBDS,335.0,1340.0
864,2022,JOSEPH SALANG GANDUM,GPS,PRS,7819,0,209,JULAU,Sarawak,0,0,F,0,0,541,541.0,JOSEPH SALANG,20900,GPS,7819.0,1340.0
865,2022,LARRY SNG WEI SHIEN,,PBM,9159,0,209,JULAU,Sarawak,0,0,F,0,0,1027,1027.0,LARRY SOON @ LARRY SNG WEI SHIEN,20900,PBM,9159.0,1340.0
866,2022,ELLY LAWAI NGALAI,,IND,5224,0,209,JULAU,Sarawak,0,0,F,0,1,264,264.0,ELLY LAWAI NGALAI,20900,BEBAS,5224.0,1340.0
867,2022,MOHAMAD SHAFIZAN KEPLI,GPS,PBB,19627,0,201,BATANG LUPAR,Sarawak,0,0,F,0,0,932,932.0,MOHAMAD SHAFIZAN,20100,GPS,19627.0,14463.0
868,2022,WEL @ MAXWEL AK ROJIS,PH,AMANAH,2768,0,201,BATANG LUPAR,Sarawak,0,0,F,0,0,867,867.0,WEL @ MAXWEL ROJIS,20100,PH,2768.0,14463.0
869,2022,HAMDAN SANI,PN,PAS,5164,0,201,BATANG LUPAR,Sarawak,0,0,F,0,0,1125,1125.0,HAMDAN SANI,20100,PN,5164.0,14463.0
870,2022,JUGAH MUYANG,PN,BERSATU,5360,0,203,LUBOK ANTU,Sarawak,0,0,F,0,0,600,600.0,JUGAH MUYANG,20300,PN,5360.0,100.0
871,2022,JOHNICHAL RAYONG NGIPA,,PSB,6544,0,203,LUBOK ANTU,Sarawak,0,0,F,0,0,358,358.0,JOHNICHAL RAYONG NGIPA,20300,PSB,6544.0,100.0
872,2022,ROY ANGAU GINGKOI,GPS,PRS,6644,0,203,LUBOK ANTU,Sarawak,0,0,F,0,0,689,689.0,ROY ANGAU ANAK GINGKOI,20300,GPS,6644.0,100.0
873,2022,LANGGA LIAS,PH,PKR,746,0,203,LUBOK ANTU,Sarawak,0,0,F,0,0,1061,1061.0,LANGGA LIAS,20300,PH,746.0,100.0
874,2022,WONG TIING KIONG,,IND,587,0,211,LANANG,Sarawak,0,0,F,0,1,972,972.0,DATO WONG TIING KIONG,21100,BEBAS,587.0,11544.0
875,2022,PRISCILLA LAU,,PBK,3663,0,211,LANANG,Sarawak,0,0,M,0,1,709,709.0,PRISCILLA LAU,21100,PSB,3663.0,11544.0
876,2022,ALICE LAU KIONG YIENG,PH,DAP,30120,0,211,LANANG,Sarawak,0,0,M,0,0,595,595.0,ALICE LAU KIONG YIENG,21100,DAP,30120.0,11544.0
877,2022,WONG CHING YONG,GPS,SUPP,18576,0,211,LANANG,Sarawak,0,0,F,0,0,648,648.0,WONG CHING YONG,21100,GPS,18576.0,11544.0
878,2022,RACHA BALANG,PH,PKR,4899,0,221,LIMBANG,Sarawak,0,0,F,0,0,874,874.0,RACHA BALANG,22100,PH,4899.0,9998.0
879,2022,HASBI HABIBOLLAH,GPS,PBB,14897,0,221,LIMBANG,Sarawak,0,0,F,0,0,246,246.0,HASBI BIN HABIBOLLAH,22100,GPS,14897.0,9998.0
880,2022,FADILLAH YUSOF,GPS,PBB,54745,0,194,PETRA JAYA,Sarawak,0,0,F,0,0,1136,1136.0,FADILLAH BIN YUSOF,19400,GPS,54745.0,41363.0
881,2022,SOFIAN JULAIHI,PH,PKR,13382,0,194,PETRA JAYA,Sarawak,0,0,F,0,0,1119,1119.0,SOPIAN JULAIHI,19400,PH,13382.0,41363.0
882,2022,OTHMAN ABDILLAH,,SEDAR,1036,0,194,PETRA JAYA,Sarawak,0,0,F,0,0,1148,1148.0,OTHMAN BIN ABDILLAH,19400,SEDAR,1036.0,41363.0
883,2022,DUKE JANTENG,PN,BERSATU,5650,0,217,BINTULU,Sarawak,0,0,F,0,0,1222,1222.0,DUKE ANAK JANTENG,21700,PN,5650.0,22168.0
884,2022,TIONG KING SING,GPS,PDP,43455,0,217,BINTULU,Sarawak,0,0,F,0,0,1234,1234.0,DATO SRI TIONG KING SING,21700,GPS,43455.0,22168.0
885,2022,TONY CHIEW CHAN YEW,PH,DAP,21287,0,217,BINTULU,Sarawak,0,0,F,0,0,1253,1253.0,CHIEW CHAN YEW,21700,DAP,21287.0,22168.0
886,2022,NANCY SHUKRI,GPS,PBB,43739,0,193,SANTUBONG,Sarawak,0,0,M,0,0,799,799.0,NANCY SHUKRI,19300,GPS,43739.0,38681.0
887,2022,AFFENDI JEMAN,,IND,3012,0,193,SANTUBONG,Sarawak,0,0,F,0,1,1068,1068.0,AFFENDI BIN JEMAN,19300,BEBAS,3012.0,38681.0
888,2022,MOHAMAD ZEN PELI,PH,AMANAH,5058,0,193,SANTUBONG,Sarawak,0,0,F,0,0,1044,1044.0,MOHAMAD ZEN PELI,19300,PH,5058.0,38681.0
889,2022,GIENDAM JONATHAN TAIT,GPS,PDP,10397,0,205,SARATOK,Sarawak,0,0,F,0,0,436,436.0,GIENDAM JONATHAN TAIT,20500,GPS,10397.0,8826.0
890,2022,ALI BIJU,PN,BERSATU,19223,0,205,SARATOK,Sarawak,0,0,F,0,0,1086,1086.0,DATUK ALI BIJU,20500,PN,19223.0,8826.0
891,2022,IBIL JAYA,PH,PKR,1221,0,205,SARATOK,Sarawak,0,0,F,0,0,958,958.0,IBIL JAYA,20500,PH,1221.0,8826.0
892,2022,WILLIE MONGIN,GPS,PBB,29457,0,198,PUNCAK BORNEO,Sarawak,0,0,F,0,0,986,986.0,WILLIE ANAK MONGIN,19800,GPS,29457.0,13338.0
893,2022,DIOG DIOS,PH,PKR,16119,0,198,PUNCAK BORNEO,Sarawak,0,0,F,0,0,1108,1108.0,DIOG ANAK DIOS,19800,PH,16119.0,13338.0
894,2022,IANA ANAK AKAM,,PBK,5578,0,198,PUNCAK BORNEO,Sarawak,0,0,F,0,1,378,378.0,IANA ANAK AKAM,19800,PSB,5578.0,13338.0
895,2022,YUSOF ABDUL WAHAB,GPS,PBB,16474,0,206,TANJUNG MANIS,Sarawak,0,0,F,0,0,764,764.0,IR. YUSUF ABD WAHAB,20600,GPS,16474.0,13908.0
896,2022,ZAINAB SUHAILI,PH,AMANAH,2566,0,206,TANJUNG MANIS,Sarawak,0,0,M,0,0,191,191.0,USTAZAH ZAINAB,20600,PH,2566.0,13908.0
897,2022,ABUN SUI ANYIT,PH,PKR,7951,0,216,HULU RAJANG,Sarawak,0,0,F,0,0,794,794.0,ABUN SUI ANYIT,21600,PH,7951.0,7505.0
898,2022,UGAK KUMBONG,GPS,PRS,15456,0,216,HULU RAJANG,Sarawak,0,0,F,0,0,943,943.0,UGAK ANAK KUMBONG,21600,GPS,15456.0,7505.0
899,2022,PATRICK KHAMIS,PH,PKR,5177,0,204,BETONG,Sarawak,0,0,F,0,0,812,812.0,PATRICK KAMIS @ HJ KAMENG,20400,PH,5177.0,11302.0
900,2022,HASBIE SATAR,,IND,5057,0,204,BETONG,Sarawak,0,0,F,0,1,1039,1039.0,HASBIE BIN SATAR,20400,BEBAS,5057.0,11302.0
901,2022,RICHARD RAPU @ AMAN BEGRI,GPS,PBB,16479,0,204,BETONG,Sarawak,0,0,F,0,0,999,999.0,DR. RICHARD RAPU,20400,GPS,16479.0,11302.0
902,2022,HANIFAH HAJAR TAIB,GPS,PBB,21733,0,213,MUKAH,Sarawak,0,0,M,0,0,1060,1060.0,HANIFAH HAJAR TAIB,21300,GPS,21733.0,15686.0
903,2022,ABDUL JALIL BUJANG,PH,PKR,6047,0,213,MUKAH,Sarawak,0,0,F,0,0,1076,1076.0,ABDUL JALIL,21300,PH,6047.0,15686.0
904,2022,UMPANG SALANG,PH,PKR,11092,0,214,SELANGAU,Sarawak,0,0,F,0,0,1073,1073.0,UMPANG ANAK SABANG,21400,PH,11092.0,4986.0
905,2022,EDWIN BANTA,GPS,PRS,16078,0,214,SELANGAU,Sarawak,0,0,F,0,0,836,836.0,EDWIN ANAK BANTA,21400,GPS,16078.0,4986.0
906,2022,HENRY JOSEPH USAU,,IND,1626,0,214,SELANGAU,Sarawak,0,0,F,0,1,1098,1098.0,HENRY JOSEPH USAU,21400,BEBAS,1626.0,4986.0
907,2022,ANYI NGAU,GPS,PDP,0,0,220,BARAM,Sarawak,0,0,F,0,0,642,642.0,ANYI NGAU,22000,GPS,0.0,0.0
908,2022,ROLAND ENGAN,PH,PKR,0,0,220,BARAM,Sarawak,0,0,F,0,0,402,402.0,ROLAND ENGAN,22000,PH,0.0,0.0
909,2022,WILFRED ENTIKA,,IND,0,0,220,BARAM,Sarawak,0,0,F,0,1,573,573.0,WILFREDENTIKA,22000,BEBAS,0.0,0.0
910,2022,LUKANISMAN AWANG SAUNI,GPS,PBB,22150,0,218,SIBUTI,Sarawak,0,0,F,0,0,174,174.0,LUKANISMAN BIN AWANG SAUNI,21800,GPS,22150.0,11745.0
911,2022,ZOLHAIDAH SUBOH,PH,PKR,10405,0,218,SIBUTI,Sarawak,0,0,M,0,0,1210,1210.0,ZULHAIDAH SUBOH,21800,PH,10405.0,11745.0
912,2022,BOBBY WILLIAM,,PBDS,1361,0,218,SIBUTI,Sarawak,0,0,F,0,0,1143,1143.0,BOBBY ANAK WILLIAM,21800,PBDS,1361.0,11745.0
913,2022,JAPAR SUYUT,PH,PKR,1163,0,222,LAWAS,Sarawak,0,0,F,0,0,729,729.0,HJ JAPAR BIN HJ SUYUT,22200,PH,1163.0,5677.0
914,2022,BARU BIAN,,PSB,5684,0,222,LAWAS,Sarawak,0,0,F,0,0,912,912.0,BARU BIAN,22200,PSB,5684.0,5677.0
915,2022,HENRY SUM AGONG,GPS,PBB,11361,0,222,LAWAS,Sarawak,0,0,F,0,0,978,978.0,HENRY SUM AGONG,22200,GPS,11361.0,5677.0
916,2022,MOHD FAUZI ABDULLAH@JOSEPH,PH,PKR,7175,0,210,KANOWIT,Sarawak,0,0,F,0,0,929,929.0,JOSEPH NYAMBONG,21000,PH,7175.0,236.0
917,2022,ELLI LUHAT,,IND,427,0,210,KANOWIT,Sarawak,0,0,F,0,1,1186,1186.0,DR. ELLI LUHAT,21000,BEBAS,427.0,236.0
918,2022,AARON AGO DAGANG,GPS,PRS,7411,0,210,KANOWIT,Sarawak,0,0,F,0,0,475,475.0,AARON AGO ANAK DAGANG,21000,GPS,7411.0,236.0
919,2022,GEORGE CHEN,,IND,741,0,210,KANOWIT,Sarawak,0,0,F,0,1,947,947.0,GEORGE CHEN,21000,BEBAS,741.0,236.0
920,2022,MICHAEL ANAK LIAS,,IND,2289,0,210,KANOWIT,Sarawak,0,0,F,0,1,855,855.0,MICHAEL ANAK LIAS,21000,BEBAS,2289.0,236.0
921,2022,HUANG TIONG SII,GPS,SUPP,20080,0,208,SARIKEI,Sarawak,0,0,F,0,0,202,202.0,HUANG TIONG SII,20800,GPS,20080.0,3697.0
922,2022,RODERICK WONG SIEW LEAD,PH,DAP,16383,0,208,SARIKEI,Sarawak,0,0,F,0,0,323,323.0,RODERICK WONG SIEW LEAD,20800,DAP,16383.0,3697.0
923,2022,RODIYAH SAPIEE,GPS,PBB,18668,0,200,BATANG SADONG,Sarawak,0,0,M,0,0,1144,1144.0,RODIYAH BINTI SAPIEE,20000,GPS,18668.0,14893.0
924,2022,LAHAJI LAHIYA,PH,AMANAH,3775,0,200,BATANG SADONG,Sarawak,0,0,F,0,0,1169,1169.0,CIKGU LAHAJI,20000,PH,3775.0,14893.0
925,2022,OSCAR LING CHAI YEW,PH,DAP,31287,0,212,SIBU,Sarawak,0,0,F,0,0,157,157.0,OSCAR LING CHAI YEW,21200,DAP,31287.0,7760.0
926,2022,CLARENCE TING ING HORH,GPS,SUPP,23527,0,212,SIBU,Sarawak,0,0,F,0,0,897,897.0,CLARENCE TING ING HORH,21200,GPS,23527.0,7760.0
927,2022,WONG SOON KOH,,PSB,11128,0,212,SIBU,Sarawak,0,0,F,0,0,385,385.0,WONG SOON KOH,21200,PSB,11128.0,7760.0
928,2022,ALEXANDER NANTA LINGGI,GPS,PBB,16522,0,215,KAPIT,Sarawak,0,0,F,0,0,1018,1018.0,ALEXANDER NANTA LINGGI,21500,GPS,16522.0,12402.0
929,2022,KHUSYAIRY PANGKAS ABDULLAH,PH,PKR,4120,0,215,KAPIT,Sarawak,0,0,F,0,0,1043,1043.0,PANGKAS AK. UNGGANG,21500,PH,4120.0,12402.0
930,2022,ROBERT SAWENG,,PBDS,1357,0,215,KAPIT,Sarawak,0,0,F,0,0,1120,1120.0,ROBERT SAWENG ,21500,PBDS,1357.0,12402.0
931,2022,JEFFREY PHANG SIAW FOONG,GPS,SUPP,33390,0,219,MIRI,Sarawak,0,0,F,0,0,1200,1200.0,JEFFERY PHANG,21900,GPS,33390.0,6159.0
932,2022,LAWRENCE LAI,,PSB,5209,0,219,MIRI,Sarawak,0,0,F,0,0,1170,1170.0,LAWRENCE LAI,21900,PSB,5209.0,6159.0
933,2022,CHIEW CHOON MAN,PH,PKR,39549,0,219,MIRI,Sarawak,0,0,F,0,0,502,502.0,CHIEW CHOON MAN,21900,PH,39549.0,6159.0
934,2022,AHMAD JOHNIE ZAWAWI,GPS,PBB,15824,0,207,IGAN,Sarawak,0,0,F,0,0,755,755.0,AHMAD JOHNIE BIN ZAWAWI,20700,GPS,15824.0,14662.0
935,2022,ANDRI ZULKARNAEN HAMDEN,PH,AMANAH,1162,0,207,IGAN,Sarawak,0,0,F,0,0,804,804.0,HUD ANDRI,20700,PH,1162.0,14662.0
936,2022,TAY TZE KOK,GPS,SUPP,16462,0,195,BANDAR KUCHING,Sarawak,0,0,F,0,0,1164,1164.0,TAY TZE KOK,19500,GPS,16462.0,28891.0
937,2022,VOON LEE SHAN,,PBK,1760,0,195,BANDAR KUCHING,Sarawak,0,0,F,0,1,1187,1187.0,VOON LEE SHAN,19500,PSB,1760.0,28891.0
938,2022,KELVIN YII LEE WUEN,PH,DAP,45353,0,195,BANDAR KUCHING,Sarawak,0,0,F,0,0,552,552.0,KELVIN YII LEE WUEN,19500,DAP,45353.0,28891.0
939,2022,RYAN SIM MIN LEONG,,PBK,2311,0,192,MAS GADING,Sarawak,0,0,F,0,0,1274,1274.0,RYAN SIM MIN LEONG,19200,PBK,2311.0,5480.0
940,2022,LIDANG DISEN,GPS,PDP,11794,0,192,MAS GADING,Sarawak,0,0,F,0,0,1089,1089.0,LIDANG DISEN,19200,GPS,11794.0,5480.0
941,2022,MORDI BIMOL,PH,DAP,17274,0,192,MAS GADING,Sarawak,0,0,F,0,0,1259,1259.0,MORDI ANAK BIMOL,19200,DAP,17274.0,5480.0
942,2022,CHONG CHIENG JEN,PH,DAP,39310,0,196,STAMPIN,Sarawak,0,0,F,0,0,953,953.0,CHONG CHIENG JEN,19600,DAP,39310.0,7158.0
943,2022,LO KHERE CHANG,GPS,SUPP,32152,0,196,STAMPIN,Sarawak,0,0,F,0,0,883,883.0,LO KHERE CHIANG,19600,GPS,32152.0,7158.0
944,2022,LUE CHENG HING,,PBK,2291,0,196,STAMPIN,Sarawak,0,0,F,0,1,915,915.0,LUE CHENG HING,19600,PSB,2291.0,7158.0
