,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
1461,PKR,HAMZAH MOHD ZAIN,2628,0.0,2008,Perak,KOTA TAMPAN,055-004,,0,7591,34.6199446713213
1462,UMNO,DATUK MOHAMAD DAUD MOHD YUSOFF,5240,355.0,2008,Perak,SELAMA,056-005,,1,10125,51.75308641975309
1463,PAS,ABU HUSIN MOHAMAD,4885,0.0,2008,Perak,SELAMA,056-005,,0,10125,48.24691358024691
1464,UMNO,DATUK SERI RAJA AHMAD ZAINUDDIN RAJA OMAR,4114,66.0,2008,Perak,KUBU GAJAH,056-006,,1,8162,50.40431266846361
1465,PAS,MOHD NAZRI DIN,4048,0.0,2008,Perak,KUBU GAJAH,056-006,,0,8162,49.59568733153639
1466,UMNO,KAPT (B) DATUK MOHDNAJMUDIN ALIAS,7023,2439.0,2008,Perak,BATU KURAU,056-007,,1,11607,60.50659085034893
1467,PKR,ABDUL HAMID @ A HAMID ALI,4584,0.0,2008,Perak,BATU KURAU,056-007,,0,11607,39.49340914965107
1468,PAS,DR KHALIL IDHAM LIM ABDULLAH,10012,1149.0,2008,Perak,TITI SERONG,057-008,,1,18875,53.043708609271526
1469,UMNO,ABU BAKAR MAT ALI,8863,0.0,2008,Perak,TITI SERONG,057-008,,0,18875,46.956291390728474
1470,PKR,ABDUL YUNUS JAMAHARI,8224,467.0,2008,Perak,KUALA KURAU,057-009,,1,15981,51.461110068206
1471,UMNO,MOHDSALLEH MAT DISA,7757,0.0,2008,Perak,KUALA KURAU,057-009,,0,15981,48.538889931794
1472,UMNO,SHAM MAT SAHAT,5585,95.0,2008,Perak,ALOR PONGSU,058-010,,1,11075,50.42889390519187
1473,PKR,MD NASIB RAHIN,5490,0.0,2008,Perak,ALOR PONGSU,058-010,,0,11075,49.57110609480813
1474,PAS,RAMLI TUSIN,6959,2070.0,2008,Perak,GUNONG SEMANGGOL,058-011,,1,11848,58.7356515867657
1475,UMNO,ABDMUHAIMIN ABDRAHMAN NAZRI,4889,0.0,2008,Perak,GUNONG SEMANGGOL,058-011,,0,11848,41.2643484132343
1476,PAS,HUSIN DIN,6149,547.0,2008,Perak,SELINSING,058-012,,1,11751,52.327461492638925
1477,UMNO,DATUK ZAILI CHA,5602,0.0,2008,Perak,SELINSING,058-012,,0,11751,47.672538507361075
1478,PKR,TAI SING NG,7285,564.0,2008,Perak,KUALA SAPETANG,059-013,,1,14006,52.013422818791945
1479,GERAKAN,SEE TEAN SENG,6721,0.0,2008,Perak,KUALA SAPETANG,059-013,,0,14006,47.986577181208055
1480,PKR,MOHD OSMAN MOHD JAILU,9411,1102.0,2008,Perak,CHANGKAT JERING,059-014,,1,17720,53.10948081264108
1481,UMNO,DATUK MAT ISA ISMAIL,8309,0.0,2008,Perak,CHANGKAT JERING,059-014,,0,17720,46.89051918735892
1482,UMNO,DATUK ROSLI HUSIN,4212,916.0,2008,Perak,TRONG,059-015,,1,7508,56.100159829515185
1483,PAS,NOR AZLI MUSA,3296,0.0,2008,Perak,TRONG,059-015,,0,7508,43.899840170484815
1484,UMNO,MOHAMED ZAHIR KHALID,7975,555.0,2008,Perak,KAMUNTING,060-016,,1,15395,51.80253329002923
1485,PAS,MUHAMAD APARDI SHARRI,7420,0.0,2008,Perak,KAMUNTING,060-016,,0,15395,48.19746670997077
1486,DAP,YEE SEU KAI,7574,865.0,2008,Perak,POKOK ASSAM,060-017,,1,14283,53.02807533431352
1487,MCA,DATUK HO CHENG WENG,6709,0.0,2008,Perak,POKOK ASSAM,060-017,,0,14283,46.97192466568648
1488,DAP,YEW TIAN HOE,9360,2808.0,2008,Perak,AULONG,060-018,,1,15912,58.8235294117647
1489,GERAKAN,ONG TENG BOON,6552,0.0,2008,Perak,AULONG,060-018,,0,15912,41.1764705882353
1490,UMNO,DATUK SITI SALMAH MAT JUSAK,4858,1039.0,2008,Perak,CHENDEROH,061-019,,1,8677,55.98709231301141
1491,PAS,MOHAMMAD YASSIN MOHAMED YUSOF,3819,0.0,2008,Perak,CHENDEROH,061-019,,0,8677,44.01290768698859
1492,PAS,MOHD ZAINUDIN MOHD YUSOF,4664,72.0,2008,Perak,LUBOK MERBAU,061-020,,1,9256,50.388936905790835
1493,UMNO,DATUK JAMAL NASIR RADI,4592,0.0,2008,Perak,LUBOK MERBAU,061-020,,0,9256,49.611063094209165
1494,UMNO,DATUK AHAMAD PAKEH ADAM,8066,1376.0,2008,Perak,LINTANG,062-021,,1,14756,54.662510165356466
1495,PKR,MOHAMAD AUN YOB ABAS,6690,0.0,2008,Perak,LINTANG,062-021,,0,14756,45.337489834643534
1496,DAP,LEONG MEE MENG,11560,5495.0,2008,Perak,JALONG,062-022,,1,17625,65.58865248226951
1497,GERAKAN,CHEAH CHEE KUAN,6065,0.0,2008,Perak,JALONG,062-022,,0,17625,34.4113475177305
1498,UMNO,DATUK NADZRI ISMAIL,14804,348.0,2008,Perak,MANJOI,063-023,,1,29260,50.59466848940533
1499,PAS,ZULKURNAINI IBRAHIM,14456,0.0,2008,Perak,MANJOI,063-023,,0,29260,49.40533151059467
1500,UMNO,DATUK ROSNAH KASSIM,13057,5232.0,2008,Perak,HULU KINTA,063-024,,1,21242,61.46784671876471
1501,PKR,A AYYATHURAI,7825,0.0,2008,Perak,HULU KINTA,063-024,,0,21242,36.83739760851144
1502,IND,M SATHIYASEELAN,360,0.0,2008,Perak,HULU KINTA,063-024,,0,21242,1.694755672723849
1503,DAP,WONG KAR WOH,13923,5666.0,2008,Perak,CANNING,064-025,,1,22180,62.772768259693414
1504,GERAKAN,VINCENT HOOI WY HON,8257,0.0,2008,Perak,CANNING,064-025,,0,22180,37.227231740306586
1505,DAP,ONG BOON PIOW,7197,2515.0,2008,Perak,TEBING TINGGI,064-026,,1,11879,60.585907904705785
1506,MCA,DATUK CHEW WAI KHOON,4682,0.0,2008,Perak,TEBING TINGGI,064-026,,0,11879,39.414092095294215
1507,DAP,SU KEONG SIONG,12526,6339.0,2008,Perak,PASIR PINJI,064-027,,1,18713,66.93742318174532
1508,MCA,KHOO BOON CHUAN,6187,0.0,2008,Perak,PASIR PINJI,064-027,,0,18713,33.06257681825469
1509,DAP,SUM CHEOK LENG,12848,6010.0,2008,Perak,BERCHAM,065-028,,1,19686,65.26465508483186
1510,MCA,GOOI SENG TEIK,6838,0.0,2008,Perak,BERCHAM,065-028,,0,19686,34.73534491516814
1511,DAP,LOKE CHEE YAN,7552,490.0,2008,Perak,KEPAYANG,065-029,,1,14614,51.67647461338443
1512,MCA,DATUK TAN CHIN MENG,7062,0.0,2008,Perak,KEPAYANG,065-029,,0,14614,48.32352538661557
1513,DAP,SIVASUBRAMANIAM A/L ATHINARAYANAN,10311,5315.0,2008,Perak,BUNTONG,065-030,,1,15307,67.36133794995753
1514,MCA,LEE TUNG  LAI,4996,0.0,2008,Perak,BUNTONG,065-030,,0,15307,32.63866205004246
1515,DAP,HEE YIT FOONG,12219,6707.0,2008,Perak,JELAPANG,066-031,,1,19006,64.29022413974535
1516,MCA,LOH KOI PIN,5512,0.0,2008,Perak,JELAPANG,066-031,,0,19006,29.00136798905609
1517,IND,M SARASVATHY,1275,0.0,2008,Perak,JELAPANG,066-031,,0,19006,6.708407871198569
1518,DAP,LIM PEK HAR,13305,6523.0,2008,Perak,MENGLEMBU,066-032,,1,20087,66.23686961716533
1519,MCA,CHRISTINA TEOH AI LING,6782,0.0,2008,Perak,MENGLEMBU,066-032,,0,20087,33.76313038283467
1520,DAP,SIVAKUMAR A/L VARATHARAJU NAIDU,9302,2571.0,2008,Perak,TRONOH,066-033,,1,16033,58.01783820869457
1521,MCA,LEE KIM CHOY,6731,0.0,2008,Perak,TRONOH,066-033,,0,16033,41.98216179130543
1522,UMNO,DATUK WAN KHAIRIL ANUAR WAN AHMAD,5850,1694.0,2008,Perak,BUKIT CHANDAN,067-034,,1,10006,58.464921047371575
1523,PKR,ZULKIFILY IBRAHIM,4156,0.0,2008,Perak,BUKIT CHANDAN,067-034,,0,10006,41.535078952628425
1524,UMNO,DATUK RAMLY ZAHARI,5391,749.0,2008,Perak,MANONG,067-035,,1,10033,53.7326821489086
1525,PAS,MOHAMAD YAZID YEOP BAHARUDDIN,4642,0.0,2008,Perak,MANONG,067-035,,0,10033,46.2673178510914
1526,UMNO,DATUK HAMDI ABU BAKAR,5375,14.0,2008,Perak,PENGKALAN BARU,068-036,,1,10736,50.06520119225037
1527,PAS,ABU BAKAR HUSSAIN,5361,0.0,2008,Perak,PENGKALAN BARU,068-036,,0,10736,49.93479880774963
1528,DAP,NGA KOR MING,12188,5076.0,2008,Perak,PANTAI REMIS,068-037,,1,19300,63.15025906735751
1529,MCA,OOI JING TING,7112,0.0,2008,Perak,PANTAI REMIS,068-037,,0,19300,36.84974093264249
1530,UMNO,DATUK MOHDZAIM ABU HASSAN,6596,2310.0,2008,Perak,BELANJA,069-038,,1,10882,60.61385774673773
1531,PAS,MUHAMMAD ISMI MAT TALIB,4286,0.0,2008,Perak,BELANJA,069-038,,0,10882,39.38614225326227
1532,UMNO,DATUK NASARUDIN HASHIM,6556,2068.0,2008,Perak,BOTA,069-039,,1,11044,59.36254980079681
1533,PKR,USAILI ALIAS,4488,0.0,2008,Perak,BOTA,069-039,,0,11044,40.63745019920319
1534,DAP,KESHVINDER SINGH A/L KASHMIR SINGH,7801,1362.0,2008,Perak,MALIM NAWAR,070-040,,1,14240,54.782303370786515
1535,MCA,DR CHAI SONG POH,6439,0.0,2008,Perak,MALIM NAWAR,070-040,,0,14240,45.217696629213485
1536,DAP,CHEN FOOK CHYE,8459,4435.0,2008,Perak,KERANJI,070-041,,1,12483,67.76415925658895
1537,MCA,CHONG MUN WAH,4024,0.0,2008,Perak,KERANJI,070-041,,0,12483,32.23584074341104
1538,UMNO,NORLEE MOHAMED RADZI,6366,1569.0,2008,Perak,TUALANG SEKAH,070-042,,1,11163,57.0276807309863
1539,PKR,M NADARAJAH,4797,0.0,2008,Perak,TUALANG SEKAH,070-042,,0,11163,42.9723192690137
1540,UMNO,HAMIDAH OSMAN,10635,636.0,2008,Perak,SUNGAI RAPAT,071-043,,1,20634,51.54114568188427
1541,PAS,RADZI ZAINON,9999,0.0,2008,Perak,SUNGAI RAPAT,071-043,,0,20634,48.45885431811573
1542,PKR,CHAN MING KAI,10992,3386.0,2008,Perak,SIMPANG PULAI,071-044,,1,18598,59.10312936874933
1543,MCA,CHAN CHIN CHEE,7606,0.0,2008,Perak,SIMPANG PULAI,071-044,,0,18598,40.89687063125067
1544,PKR,CHANG LIH KANG,6533,175.0,2008,Perak,TEJA,071-045,,1,12891,50.678768132805835
1545,MCA,YEW SAU KHAM,6358,0.0,2008,Perak,TEJA,071-045,,0,12891,49.321231867194165
1546,MCA,DR MAH HANG SOON,7451,3392.0,2008,Perak,CHENDERIANG,072-046,,1,11510,64.73501303214596
1547,PKR,M ARJUNAN,4059,0.0,2008,Perak,CHENDERIANG,072-046,,0,11510,35.26498696785404
1548,UMNO,DATUK SAMSUDIN ABU HASSAN,8628,3252.0,2008,Perak,AYER KUNING,072-047,,1,14004,61.610968294772924
1549,PAS,DR AHMAD RAZI OTHMAN,5376,0.0,2008,Perak,AYER KUNING,072-047,,0,14004,38.389031705227076
1550,UMNO,ZAINOL FADZI PAHARUDDIN,8255,1374.0,2008,Perak,SUNGEI MANIK,073-048,,1,15136,54.53884778012685
1551,PKR,MUSTAFFA KAMIL AYUB,6881,0.0,2008,Perak,SUNGEI MANIK,073-048,,0,15136,45.46115221987315
1552,UMNO,DRWAN NORASHIKIN WAN NORDIN,8818,1416.0,2008,Perak,KAMPONG GAJAH,073-049,,1,16220,54.36498150431566
1553,PAS,MUSTAFA SHAARI,7402,0.0,2008,Perak,KAMPONG GAJAH,073-049,,0,16220,45.63501849568434
1554,DAP,NGEH KOO HAM,12381,8529.0,2008,Perak,SITIAWAN,074-050,,1,16233,76.27055997043061
1555,MCA,DING SIEW CHEE,3852,0.0,2008,Perak,SITIAWAN,074-050,,0,16233,23.729440029569396
1556,PAS,MOHAMMAD NIZAR JAMALUDDIN,11994,4474.0,2008,Perak,PASIR PANJANG,074-051,,1,19514,61.46356462027263
1557,MIC,DR S VASAN,7520,0.0,2008,Perak,PASIR PANJANG,074-051,,0,19514,38.53643537972737
1558,UMNO,DATUK ZAMBRY ABDUL KADIR,10906,5785.0,2008,Perak,PANGKOR,074-052,,1,16027,68.04766955762152
1559,PKR,PKHRAZI@PAKHRAZI MUSA,5121,0.0,2008,Perak,PANGKOR,074-052,,0,16027,31.952330442378486
1560,UMNO,SHA'ARANI MOHAMAD,4984,454.0,2008,Perak,RUNGKUP,075-053,,1,9514,52.38595753626235
1561,PAS,MOHD MISBAHUL MUNIR MASDUKI,4530,0.0,2008,Perak,RUNGKUP,075-053,,0,9514,47.61404246373765
1562,PKR,S KESAVAN,7804,1721.0,2008,Perak,HUTAN MELINTANG,075-054,,1,13887,56.196442716209404
1563,MIC,S THANGESVARI,6083,0.0,2008,Perak,HUTAN MELINTANG,075-054,,0,13887,43.803557283790596
1564,DAP,SEAH LEONG PENG,13655,7914.0,2008,Perak,PASIR BEDEMAR,076-055,,1,19396,70.40111363167664
1565,MCA,LEE HENG,5741,0.0,2008,Perak,PASIR BEDEMAR,076-055,,0,19396,29.598886368323367
1566,PAS,MOHD ANUAR SUDIN,8705,899.0,2008,Perak,CHANGKAT JONG,076-056,,1,16511,52.72242747259403
1567,UMNO,DATUK IDRIS HASHIM,7806,0.0,2008,Perak,CHANGKAT JONG,076-056,,0,16511,47.27757252740597
1568,DAP,SIVANESAN A/L ACHALINGAM,6323,1454.0,2008,Perak,SUNGKAI,077-057,,1,11192,56.495711222301644
1569,MIC,DATUK S VEERASINGAM,4869,0.0,2008,Perak,SUNGKAI,077-057,,0,11192,43.504288777698356
1570,UMNO,DATUK MOHD KHUSAIRI ABD TALIB,8233,3526.0,2008,Perak,SLIM,077-058,,1,12940,63.624420401854714
1571,PAS,ZULQARNAIN HASSAN,4707,0.0,2008,Perak,SLIM,077-058,,0,12940,36.375579598145286
1572,PKR,JAMALUDDIN MOHD RADZI,6771,1027.0,2008,Perak,BEHRANG,077-059,,1,12515,54.103076308429884
1573,MIC,DATUK M RAMASAMY,5744,0.0,2008,Perak,BEHRANG,077-059,,0,12515,45.896923691570116
1574,IND,HO YIP KAP,3926,575.0,2008,Pahang,TANAH RATA,078-001,,1,9320,42.1244635193133
1575,MCA,CHAI KOK LIM,3351,0.0,2008,Pahang,TANAH RATA,078-001,,0,9320,35.9549356223176
1576,DAP,GO MONG NGING,2043,0.0,2008,Pahang,TANAH RATA,078-001,,0,9320,21.9206008583691
1577,UMNO,WAN ROSDY WAN ISMAIL,4482,2621.0,2008,Pahang,JELAI,078-002,,1,6343,70.66057070786694
1578,PKR,ABDULLAH ABDUL WAHAB,1861,0.0,2008,Pahang,JELAI,078-002,,0,6343,29.33942929213306
1579,UMNO,ABDUL RAHMAN MOHAMAD,4653,1188.0,2008,Pahang,PADANG TENGKU,079-003,,1,8118,57.31707317073171
1580,PAS,ROSLAN ZAINAL AL - AHMADI,3465,0.0,2008,Pahang,PADANG TENGKU,079-003,,0,8118,42.68292682926829
1581,MCA,FOONG KOONG FUEE,4391,1280.0,2008,Pahang,CEKA,079-004,,1,7502,58.53105838443082
1582,PKR,ISHAK SAT,3111,0.0,2008,Pahang,CEKA,079-004,,0,7502,41.46894161556918
1583,UMNO,DATUK MOHD SOFFI ABDUL RAZAK,3437,1358.0,2008,Pahang,BENTA,079-005,,1,5516,62.30964467005076
1584,PKR,ZAKARIA ABDUL HAMID,2079,0.0,2008,Pahang,BENTA,079-005,,0,5516,37.69035532994924
1585,UMNO,ABDUL AZIZ MAT KIRAM,5632,2415.0,2008,Pahang,BATU TALAM,080-006,,1,8849,63.645609673409425
1586,PAS,ABDULLAH SUHAIMIN SAAT,3217,0.0,2008,Pahang,BATU TALAM,080-006,,0,8849,36.354390326590575
1587,DAP,CHOONG SIEW OON,8270,2451.0,2008,Pahang,TERAS,080-007,,1,14089,58.69827525019519
1588,MCA,CHAN CHOON FAH,5819,0.0,2008,Pahang,TERAS,080-007,,0,14089,41.30172474980481
1589,UMNO,DATUK SHAHIRUDDIN AB MOIN,6804,3391.0,2008,Pahang,DONG,080-008,,1,10604,64.16446623915503
1590,PKR,KAMALUDIN ABD RAHMAN,3413,0.0,2008,Pahang,DONG,080-008,,0,10604,32.185967559411544
1591,IND,TENGKU YUSOP TENGKU ABDUL HAMID,387,0.0,2008,Pahang,DONG,080-008,,0,10604,3.649566201433421
1592,UMNO,WAN AMIZAN WAN ABDUL RAZAK,5112,1357.0,2008,Pahang,TAHAN,081-009,,1,8867,57.651967971128904
1593,PAS,NURIDAH MOHD SALLEH,3755,0.0,2008,Pahang,TAHAN,081-009,,0,8867,42.348032028871096
1594,MCA,LAU LEE,5674,509.0,2008,Pahang,DAMAK,081-010,,1,14134,40.144332814489886
1595,PKR,MOHD NOR JAAFAR,5165,0.0,2008,Pahang,DAMAK,081-010,,0,14134,36.54308759020801
1596,IND,KOH BOON HENG,3295,0.0,2008,Pahang,DAMAK,081-010,,0,14134,23.312579595302108
1597,UMNO,DATUK DR AHMAD SHUKRI ISMAIL,8720,3294.0,2008,Pahang,PULAU TAWAR,081-011,,1,14146,61.64286724162307
1598,PAS,ISHAK ABDUL GHANI,5426,0.0,2008,Pahang,PULAU TAWAR,081-011,,0,14146,38.35713275837693
1599,PAS,SYED MOHAMMED TUAN LONNIK,10728,1541.0,2008,Pahang,BESERAH,082-012,,1,19915,53.86894300778308
1600,UMNO,DATUK FAISAL ABDULLAH,9187,0.0,2008,Pahang,BESERAH,082-012,,0,19915,46.13105699221692
1601,MCA,PANG TSU MING,10300,2136.0,2008,Pahang,SEMAMBU,082-013,,1,18464,55.7842287694974
1602,PKR,NANCY KHONG SAW GEK,8164,0.0,2008,Pahang,SEMAMBU,082-013,,0,18464,44.2157712305026
1603,MCA,CHANG HONG SEONG,8015,293.0,2008,Pahang,TERUNTUM,083-014,,1,15737,50.93092711444367
1604,PKR,SIEW FOOK CHAN,7722,0.0,2008,Pahang,TERUNTUM,083-014,,0,15737,49.06907288555633
1605,UMNO,DATUK WAN ADNAN WAN MAMAT,6478,496.0,2008,Pahang,TANJUNG LUMPUR,083-015,,1,12460,51.990369181380416
1606,PAS,ROSLI ABDUL JABAR,5982,0.0,2008,Pahang,TANJUNG LUMPUR,083-015,,0,12460,48.009630818619584
1607,UMNO,SHAFIK FAUZAN SHARIF,3791,873.0,2008,Pahang,INDERAPURA,083-016,,1,6709,56.50618572067372
1608,PAS,SYED ABDUL RAHMAN SYED HUSSAIN,2918,0.0,2008,Pahang,INDERAPURA,083-016,,0,6709,43.49381427932628
1609,UMNO,DATUK MD SOHAIMI MOHAMED SHAH,5913,2669.0,2008,Pahang,SUNGAI LEMBING,084-017,,1,9157,64.5735502893961
1610,PAS,ISHAK AHMAD,3244,0.0,2008,Pahang,SUNGAI LEMBING,084-017,,0,9157,35.42644971060391
1611,UMNO,MOHD SHOHAIMI JUSOH,6543,4163.0,2008,Pahang,LEPAR,084-018,,1,8923,73.32735627031268
1612,PKR,KHAZIZI AHMAD,2380,0.0,2008,Pahang,LEPAR,084-018,,0,8923,26.672643729687326
1613,UMNO,MOHD ZAILI BESAR,6844,1444.0,2008,Pahang,PANCHING,084-019,,1,12244,55.896765762822604
1614,PAS,YUSOF EMBONG,5400,0.0,2008,Pahang,PANCHING,084-019,,0,12244,44.103234237177396
1615,UMNO,KHAIRUDDIN MAHMUD,8237,5153.0,2008,Pahang,PULAU MANIS,085-020,,1,11321,72.75859023054501
1616,PAS,OTHMAN BAKAR,3084,0.0,2008,Pahang,PULAU MANIS,085-020,,0,11321,27.241409769454997
1617,UMNO,IBRAHIM AWANG ISMAIL,10903,4672.0,2008,Pahang,PERAMU JAYA,085-021,,1,17134,63.63371075055446
1618,PAS,ABU KASSIM MANAF,6231,0.0,2008,Pahang,PERAMU JAYA,085-021,,0,17134,36.36628924944554
1619,UMNO,DATUK ISHAK MUHAMAD,5467,3540.0,2008,Pahang,BEBAR,085-022,,1,7394,73.93832837435758
1620,PAS,KAPT (B) AHIATUDDIN DAUD,1927,0.0,2008,Pahang,BEBAR,085-022,,0,7394,26.06167162564241
1621,UMNO,ABU BAKAR HARUN,7398,4524.0,2008,Pahang,CINI,085-023,,1,10272,72.02102803738318
1622,PAS,MOHD FADZIL MALEK,2874,0.0,2008,Pahang,CINI,085-023,,0,10272,27.97897196261682
1623,UMNO,DATUK AHMAD MUNAWAR ABDUL JALIL,4076,1068.0,2008,Pahang,LUIT,086-024,,1,7084,57.53811405985319
1624,PAS,AZIZAH KHATIB MAT,3008,0.0,2008,Pahang,LUIT,086-024,,0,7084,42.46188594014681
1625,UMNO,DATUK SHAHANIZA SHAMSUDDIN,5420,2697.0,2008,Pahang,KUALA SENTUL,086-025,,1,8143,66.5602357853371
1626,PKR,BOSTAMIN BAKAR,2723,0.0,2008,Pahang,KUALA SENTUL,086-025,,0,8143,33.4397642146629
1627,UMNO,DATUK TAN MOHD AMINUDDIN ISHAK,6170,2468.0,2008,Pahang,CENUR,086-026,,1,9872,62.5
1628,PAS,MUJIBURRAHMAN ISHAK,3702,0.0,2008,Pahang,CENUR,086-026,,0,9872,37.5
1629,UMNO,DATUK MOHAMED JAAFAR,3745,1374.0,2008,Pahang,JENDERAK,087-027,,1,6116,61.23283191628516
1630,PKR,SULAIMAN @ SUHAIMI SAID,2371,0.0,2008,Pahang,JENDERAK,087-027,,0,6116,38.76716808371484
1631,UMNO,ZAHARUDDIN ABU KASSIM,4135,1615.0,2008,Pahang,KERDAU,087-028,,1,6655,62.13373403456048
1632,PAS,HASSANUDIN SALIM,2520,0.0,2008,Pahang,KERDAU,087-028,,0,6655,37.86626596543952
1633,UMNO,WAN SALMAN WAN ISMAIL,7454,596.0,2008,Pahang,JENGKA,087-029,,1,14312,52.08216880939072
1634,PAS,DATUK TN IBRAHIM TUAN MAN,6858,0.0,2008,Pahang,JENGKA,087-029,,0,14312,47.91783119060928
1635,MCA,CHUAH BOON SIONG,6321,2439.0,2008,Pahang,MENTAKAB,088-030,,1,11066,57.12091089824688
1636,DAP,NG KWI LING,3882,0.0,2008,Pahang,MENTAKAB,088-030,,0,11066,35.08042653171878
1637,IND,MOHD SHOKRI MAHMOOD,863,0.0,2008,Pahang,MENTAKAB,088-030,,0,11066,7.798662570034339
1638,UMNO,DATUK MOHD SHARKAR SHAMSUDIN,8010,2139.0,2008,Pahang,LANCANG,088-031,,1,13881,57.704776312945754
1639,PKR,MOHD SAIM ABU BAKAR,5871,0.0,2008,Pahang,LANCANG,088-031,,0,13881,42.295223687054246
1640,PAS,SYED HAMID SYED MOHAMAD,8136,932.0,2008,Pahang,KUALA SEMANTAN,088-032,,1,15340,53.03780964797914
1641,UMNO,KHAIRUDDIN ABDUL MANAN,7204,0.0,2008,Pahang,KUALA SEMANTAN,088-032,,0,15340,46.96219035202086
1642,MCA,DATUK HO KHAI MUN,6024,1108.0,2008,Pahang,BILUT,089-033,,1,10940,55.063985374771484
1643,DAP,TAM TAI SAN,4916,0.0,2008,Pahang,BILUT,089-033,,0,10940,44.936014625228516
1644,GERAKAN,DR NG KEONG CHYE,6835,882.0,2008,Pahang,KETARI,089-034,,1,12788,53.44854551141695
1645,DAP,LEE KOK YEEP,5953,0.0,2008,Pahang,KETARI,089-034,,0,12788,46.55145448858305
1646,MIC,M DAVENDRAN,3304,145.0,2008,Pahang,SABAI,089-035,,1,6463,51.12177007581619
1647,DAP,D KAMACHE,3159,0.0,2008,Pahang,SABAI,089-035,,0,6463,48.87822992418381
1648,UMNO,DATUK SERI ADNAN YAAKOB,5406,2970.0,2008,Pahang,PELANGAI,089-036,,1,7842,68.93649579188983
1649,PAS,HAMDAN AHMAD,2436,0.0,2008,Pahang,PELANGAI,089-036,,0,7842,31.063504208110174
1650,UMNO,NOROL AZALI SULAIMAN,6780,1941.0,2008,Pahang,GUAI,090-037,,1,11619,58.35269816679577
1651,PAS,MUSANIF ABD RAHMAN,4839,0.0,2008,Pahang,GUAI,090-037,,0,11619,41.64730183320423
1652,DAP,LEONG NGAH NGAH,7121,2469.0,2008,Pahang,TERIANG,090-038,,1,11773,60.48585747048331
1653,GERAKAN,TAN TIN LOON,4652,0.0,2008,Pahang,TERIANG,090-038,,0,11773,39.51414252951669
1654,UMNO,MOHD FADZIL OSMAN,6328,3678.0,2008,Pahang,KEMAYAN,090-039,,1,8978,70.48340387614168
1655,PKR,MOHD SHUKRI MOHD RAMLI,2650,0.0,2008,Pahang,KEMAYAN,090-039,,0,8978,29.51659612385832
1656,UMNO,MOHAMED SAHFRI AZIZ,7326,2668.0,2008,Pahang,BUKIT IBAM,091-040,,1,11984,61.13150867823765
1657,PAS,SHUKRI AHMAD,4658,0.0,2008,Pahang,BUKIT IBAM,091-040,,0,11984,38.86849132176235
1658,UMNO,DATUK MAZNAH MAZLAN,6681,3520.0,2008,Pahang,MUADZAM SHAH,091-041,,1,9842,67.88254419833368
1659,PKR,RABIDIN KASMAWI,3161,0.0,2008,Pahang,MUADZAM SHAH,091-041,,0,9842,32.11745580166633
1660,UMNO,KAPT MOHD JOHARI HUSSAIN,6375,2614.0,2008,Pahang,TIOMAN,091-042,,1,10136,62.894632991318076
1661,PAS,MOHD FADZLI MOHD RAMLI,3761,0.0,2008,Pahang,TIOMAN,091-042,,0,10136,37.105367008681924
1662,UMNO,DATO' RAJA IDERIS @ RAJA IDRIS B RAJA AHMAD,4791,123.0,2008,Selangor,SUNGAI AYER TAWAR,092-001,,1,9459,50.650174437044086
1663,PAS,AZRUL KHAKIM SURADI,4668,0.0,2008,Selangor,SUNGAI AYER TAWAR,092-001,,0,9459,49.349825562955914
1664,UMNO,DATO WORNO B DOGOL,7001,117.0,2008,Selangor,SABAK,092-002,,1,13885,50.42131796903133
1665,PAS,SALLEHEN MUKHYI,6884,0.0,2008,Selangor,SABAK,092-002,,0,13885,49.57868203096867
1666,UMNO,DATUK SERI DR MOHAMAD KHIR TOYO,11181,5828.0,2008,Selangor,SUNGAI PANJANG,093-003,,1,16534,67.62428934317164
1667,PAS,MOHD FADZIN TASLIMIN,5353,0.0,2008,Selangor,SUNGAI PANJANG,093-003,,0,16534,32.37571065682835
1668,DAP,NG SUEE LIM,5403,190.0,2008,Selangor,SEKINCHAN,093-004,,1,10616,50.894875659382066
1669,MCA,PUAH BOON CHOON,5213,0.0,2008,Selangor,SEKINCHAN,093-004,,0,10616,49.105124340617934
1670,UMNO,DATO' MOHAMED IDRIS B ABU BAKAR,7985,3549.0,2008,Selangor,ULU BERNAM,094-005,,1,12421,64.28628934868368
1671,PAS,ABDUL SUKOR ALI,4436,0.0,2008,Selangor,ULU BERNAM,094-005,,0,12421,35.71371065131632
1672,MCA,WONG KOON MUN,6555,448.0,2008,Selangor,KUALA KUBU BAHRU,094-006,,1,12662,51.76907281630074
1673,DAP,K ANNAMALAI RAMU,6107,0.0,2008,Selangor,KUALA KUBU BAHRU,094-006,,0,12662,48.23092718369926
1674,UMNO,MOHD ISA ABU KASIM,11724,2179.0,2008,Selangor,BATANG KALI,094-007,,1,21269,55.12247872490479
1675,PKR,MOHD NASHRUDDIN ABD AZIZ,9545,0.0,2008,Selangor,BATANG KALI,094-007,,0,21269,44.87752127509521
1676,UMNO,DATO' MOHD SHAMSUDIN LIAS,8872,2710.0,2008,Selangor,SUNGAI BURONG,095-008,,1,15034,59.01290408407609
1677,PAS,ABDUL GHANI SHAMSUDIN,6162,0.0,2008,Selangor,SUNGAI BURONG,095-008,,0,15034,40.98709591592391
